Date,Unburned_Chlorophylla_mgL,Fire100_Chlorophylla_mgL
2020-07-11,0.156647872416586,1.13126321000619
2020-07-12,0.176174092617332,1.20542990698666
2020-07-12,0.176174092617332,1.18657040623094
2020-07-12,0.176151699986678,1.20542990698666
2020-07-12,0.176151699986678,1.18657040623094
2020-07-13,0.200239630514254,1.2794466829663
2020-07-13,0.200239630514254,1.25434157209173
2020-07-13,0.19710902470071,1.2794466829663
2020-07-13,0.19710902470071,1.25434157209173
2020-07-14,0.225017191989006,1.35483318960574
2020-07-14,0.225017191989006,1.32590077718988
2020-07-14,0.224386312722826,1.35483318960574
2020-07-14,0.224386312722826,1.32590077718988
2020-07-15,0.258112525196515,1.4503239211786
2020-07-15,0.258112525196515,1.44389431273973
2020-07-15,0.256121598302051,1.4503239211786
2020-07-15,0.256121598302051,1.44389431273973
2020-07-16,0.29563224129323,1.58219281151019
2020-07-16,0.29563224129323,1.5835608937192
2020-07-16,0.298666899897121,1.58219281151019
2020-07-16,0.298666899897121,1.5835608937192
2020-07-17,0.346033606909481,1.75366824685775
2020-07-17,0.346033606909481,1.74935312371935
2020-07-17,0.348248516119417,1.75366824685775
2020-07-17,0.348248516119417,1.74935312371935
2020-07-18,0.407460683621806,1.94838938685289
2020-07-18,0.407460683621806,1.95402150636185
2020-07-18,0.413431139640085,1.94838938685289
2020-07-18,0.413431139640085,1.95402150636185
2020-07-19,0.486092310803477,2.16015530777616
2020-07-19,0.486092310803477,2.16713568955886
2020-07-19,0.492585590166024,2.16015530777616
2020-07-19,0.492585590166024,2.16713568955886
2020-07-20,0.584605935603893,2.43650872193301
2020-07-20,0.584605935603893,2.44781174182651
2020-07-20,0.579140580912452,2.43650872193301
2020-07-20,0.579140580912452,2.44781174182651
2020-07-21,0.687727179274124,2.77665525821911
2020-07-21,0.687727179274124,2.78129801384231
2020-07-21,0.691534256936239,2.77665525821911
2020-07-21,0.691534256936239,2.78129801384231
2020-07-22,0.824350913187893,3.18609052174558
2020-07-22,0.824350913187893,3.12909755823609
2020-07-22,0.810215681537397,3.18609052174558
2020-07-22,0.810215681537397,3.12909755823609
2020-07-23,0.969915917235216,0.383039370565659
2020-07-23,0.969915917235216,3.39448808481049
2020-07-23,0.901683710721683,0.383039370565659
2020-07-23,0.901683710721683,3.39448808481049
2020-07-24,0,3.93206438141807
2020-07-24,0,3.74646929110131
2020-07-24,1.03252864073484,3.93206438141807
2020-07-24,1.03252864073484,3.74646929110131
2020-07-25,1.24016423284417,4.36911844786523
2020-07-25,1.24016423284417,4.12817622907505
2020-07-25,1.16938731709589,4.36911844786523
2020-07-25,1.16938731709589,4.12817622907505
2020-07-26,1.40431357321472,4.77417269490344
2020-07-26,1.40431357321472,4.65331774795423
2020-07-26,1.35268657472812,4.77417269490344
2020-07-26,1.35268657472812,4.65331774795423
2020-07-27,1.60300148200932,2.31455831347966
2020-07-27,1.60300148200932,5.06951978034418
2020-07-27,1.50702603382225,2.31455831347966
2020-07-27,1.50702603382225,5.06951978034418
2020-07-28,1.80562166182694,5.95264865237241
2020-07-28,1.80562166182694,5.59925771195354
2020-07-28,1.6852741166501,5.95264865237241
2020-07-28,1.6852741166501,5.59925771195354
2020-07-29,2.02666608704241,6.56425169809689
2020-07-29,2.02666608704241,6.43593410146388
2020-07-29,1.99724007364129,6.56425169809689
2020-07-29,1.99724007364129,6.43593410146388
2020-07-30,2.4014613825707,7.56566077396773
2020-07-30,2.4014613825707,7.46704440021986
2020-07-30,2.36772680288826,7.56566077396773
2020-07-30,2.36772680288826,7.46704440021986
2020-07-31,2.79386057228533,8.6704258135824
2020-07-31,2.79386057228533,7.98176526886991
2020-07-31,2.51889004042443,8.6704258135824
2020-07-31,2.51889004042443,7.98176526886991
2020-08-01,3.00424137205962,9.39042829204638
2020-08-01,3.00424137205962,8.9040019582776
2020-08-01,2.84268854567998,9.39042829204638
2020-08-01,2.84268854567998,8.9040019582776
2020-08-02,3.26202043611465,5.80931218215915
2020-08-02,3.26202043611465,9.17396156442764
2020-08-02,2.9415621460121,5.80931218215915
2020-08-02,2.9415621460121,9.17396156442764
2020-08-03,3.34437069021287,10.5117852687613
2020-08-03,3.34437069021287,9.87868712698197
2020-08-03,3.08062906716908,10.5117852687613
2020-08-03,3.08062906716908,9.87868712698197
2020-08-04,1.35747906638266,0
2020-08-04,1.35747906638266,9.31937962697964
2020-08-04,3.02159072819697,0
2020-08-04,3.02159072819697,9.31937962697964
2020-08-05,3.47042389981695,10.1973783192656
2020-08-05,3.47042389981695,9.74617689561394
2020-08-05,3.19825446328972,10.1973783192656
2020-08-05,3.19825446328972,9.74617689561394
2020-08-06,3.70482449397195,11.2051098880038
2020-08-06,3.70482449397195,10.7928857848259
2020-08-06,3.51638573450333,11.2051098880038
2020-08-06,3.51638573450333,10.7928857848259
2020-08-07,4.10653737836821,12.3857930061856
2020-08-07,4.10653737836821,11.833804715818
2020-08-07,3.90801001204095,12.3857930061856
2020-08-07,3.90801001204095,11.833804715818
2020-08-08,4.42064932185082,13.1847061273127
2020-08-08,4.42064932185082,12.3659106079901
2020-08-08,4.11273856371395,13.1847061273127
2020-08-08,4.11273856371395,12.3659106079901
2020-08-09,4.69328729194482,13.8056546680171
2020-08-09,4.69328729194482,13.0527295340262
2020-08-09,4.37303322300358,13.8056546680171
2020-08-09,4.37303322300358,13.0527295340262
2020-08-10,0.73559818056584,14.7294280516849
2020-08-10,0.73559818056584,14.3872836432788
2020-08-10,4.90387210413858,14.7294280516849
2020-08-10,4.90387210413858,14.3872836432788
2020-08-11,5.04879606279177,14.2462297873945
2020-08-11,5.04879606279177,14.7966343429043
2020-08-11,5.23432563058642,14.2462297873945
2020-08-11,5.23432563058642,14.7966343429043
2020-08-12,6.05785947229478,16.5527887002032
2020-08-12,6.05785947229478,16.2805451340615
2020-08-12,5.9466569274873,16.5527887002032
