Date,baseline_temp_C,fire100_temp_C
2020-05-10,15.5883258991374,16.9596197872445
2020-05-10,15.5883258991374,15.9325977158283
2020-05-10,14.6643215602486,16.9596197872445
2020-05-10,14.6643215602486,15.9325977158283
2020-05-11,15.9256319050991,17.0256222126662
2020-05-11,15.9256319050991,16.3645385311825
2020-05-11,15.3673463779076,17.0256222126662
2020-05-11,15.3673463779076,16.3645385311825
2020-05-12,16.0697031397032,16.9720742087133
2020-05-12,16.0697031397032,16.3148586151012
2020-05-12,15.3869564639783,16.9720742087133
2020-05-12,15.3869564639783,16.3148586151012
2020-05-13,16.614048671483,17.4461662388972
2020-05-13,16.614048671483,16.5913694744139
2020-05-13,15.868857618144,17.4461662388972
2020-05-13,15.868857618144,16.5913694744139
2020-05-14,16.8501479075392,17.4324855175358
2020-05-14,16.8501479075392,17.2598393152168
2020-05-14,16.6502539291111,17.4324855175358
2020-05-14,16.6502539291111,17.2598393152168
2020-05-15,18.380806857042,19.0422570914348
2020-05-15,18.380806857042,18.4394176050285
2020-05-15,17.9138715663549,19.0422570914348
2020-05-15,17.9138715663549,18.4394176050285
2020-05-16,19.9179683097348,20.3520733687624
2020-05-16,19.9179683097348,19.4246751341136
2020-05-16,18.9072886953484,20.3520733687624
2020-05-16,18.9072886953484,19.4246751341136
2020-05-17,20.8813800635809,21.7579413041649
2020-05-17,20.8813800635809,20.8605794395878
2020-05-17,20.2336305482225,21.7579413041649
2020-05-17,20.2336305482225,20.8605794395878
2020-05-18,21.3274078616635,22.0996491109217
2020-05-18,21.3274078616635,21.2450540720808
2020-05-18,20.5963117543948,22.0996491109217
2020-05-18,20.5963117543948,21.2450540720808
2020-05-19,21.1251644504382,21.7165957326682
2020-05-19,21.1251644504382,20.3413315745164
2020-05-19,19.8333607610684,21.7165957326682
2020-05-19,19.8333607610684,20.3413315745164
2020-05-20,18.5563553352873,19.0271194040916
2020-05-20,18.5563553352873,16.8858236656753
2020-05-20,16.2077008799778,19.0271194040916
2020-05-20,16.2077008799778,16.8858236656753
2020-05-21,15.2735589831307,16.2666846362677
2020-05-21,15.2735589831307,15.2445857856277
2020-05-21,13.8104109386733,16.2666846362677
2020-05-21,13.8104109386733,15.2445857856277
2020-05-22,13.6490045513088,15.1650601436849
2020-05-22,13.6490045513088,15.1298372518629
2020-05-22,13.3446316288705,15.1650601436849
2020-05-22,13.3446316288705,15.1298372518629
2020-05-23,14.365287954883,16.6654342119918
2020-05-23,14.365287954883,16.1560749387112
2020-05-23,14.2341487751,16.6654342119918
2020-05-23,14.2341487751,16.1560749387112
2020-05-24,15.1116444386531,17.3453836542867
2020-05-24,15.1116444386531,16.6011924374857
2020-05-24,14.5952060040132,17.3453836542867
2020-05-24,14.5952060040132,16.6011924374857
2020-05-25,15.8000235618784,18.0715631199575
2020-05-25,15.8000235618784,17.8646261678715
2020-05-25,15.330959978788,18.0715631199575
2020-05-25,15.330959978788,17.8646261678715
2020-05-26,15.61842699097,18.2851969436504
2020-05-26,15.61842699097,17.8678759021179
2020-05-26,15.7698294408271,18.2851969436504
2020-05-26,15.7698294408271,17.8678759021179
2020-05-27,16.8202955123601,18.8088168023606
2020-05-27,16.8202955123601,18.4445898982097
2020-05-27,16.7213824724477,18.8088168023606
2020-05-27,16.7213824724477,18.4445898982097
2020-05-28,17.0440776565096,18.7198948942225
2020-05-28,17.0440776565096,18.1984663219254
2020-05-28,16.7347648509657,18.7198948942225
2020-05-28,16.7347648509657,18.1984663219254
2020-05-29,18.1721408743425,19.5330560569541
2020-05-29,18.1721408743425,19.34671214565
2020-05-29,18.0286227564404,19.5330560569541
2020-05-29,18.0286227564404,19.34671214565
2020-05-30,18.7881806374287,20.5498012548339
2020-05-30,18.7881806374287,19.6854462745657
2020-05-30,18.3141561022171,20.5498012548339
2020-05-30,18.3141561022171,19.6854462745657
2020-05-31,19.4877208747778,21.0619304966995
2020-05-31,19.4877208747778,19.1199285754397
2020-05-31,17.6055221231642,21.0619304966995
2020-05-31,17.6055221231642,19.1199285754397
2020-06-01,19.1402804811272,20.5739928344154
2020-06-01,19.1402804811272,18.4386115163685
2020-06-01,16.9523380333032,20.5739928344154
2020-06-01,16.9523380333032,18.4386115163685
2020-06-02,18.4453956039444,19.9015269526167
2020-06-02,18.4453956039444,19.0867447239624
2020-06-02,17.7376946542476,19.9015269526167
2020-06-02,17.7376946542476,19.0867447239624
2020-06-03,19.663228448886100,21.1501754696841
2020-06-03,19.663228448886100,20.3474991113824
2020-06-03,19.1719255059513,21.1501754696841
2020-06-03,19.1719255059513,20.3474991113824
2020-06-04,21.0708311609467,22.1890593575954
2020-06-04,21.0708311609467,21.4368913044871
2020-06-04,20.3990722539413,22.1890593575954
2020-06-04,20.3990722539413,21.4368913044871
2020-06-05,21.7820737840537,22.7819519522406
2020-06-05,21.7820737840537,22.1112244264509
2020-06-05,21.1558853748656,22.7819519522406
2020-06-05,21.1558853748656,22.1112244264509
2020-06-06,22.1927527787389,23.1705137228701
2020-06-06,22.1927527787389,22.4838450012864
2020-06-06,21.6420503808691,23.1705137228701
2020-06-06,21.6420503808691,22.4838450012864
2020-06-07,23.3850955984035,24.2444762805516
2020-06-07,23.3850955984035,22.7917052351789
2020-06-07,21.9730603376783,24.2444762805516
2020-06-07,21.9730603376783,22.7917052351789
2020-06-08,23.6779502858308,24.4806316647477
2020-06-08,23.6779502858308,22.9440440191406
2020-06-08,22.2110546058169,24.4806316647477
2020-06-08,22.2110546058169,22.9440440191406
2020-06-09,23.6675444028625,24.3638949076409
2020-06-09,23.6675444028625,23.749522939178
2020-06-09,23.0781256876752,24.3638949076409
2020-06-09,23.0781256876752,23.749522939178
2020-06-10,24.5542784128775,25.1781519667263
2020-06-10,24.5542784128775,24.5574955108596
2020-06-10,23.889629689361,25.1781519667263
2020-06-10,23.889629689361,24.5574955108596
2020-06-11,24.9917753492207,25.5797747973112
2020-06-11,24.9917753492207,24.8207404791462
2020-06-11,24.1100104066982,25.5797747973112
2020-06-11,24.1100104066982,24.8207404791462
2020-06-12,24.7281893612829,25.3700134622299
2020-06-12,24.7281893612829,23.0283539117313
2020-06-12,22.3790128211582,25.3700134622299
2020-06-12,22.3790128211582,23.0283539117313
2020-06-13,23.6122229123733,24.1045208751172
2020-06-13,23.6122229123733,22.7567957994883
2020-06-13,22.2246326046388,24.1045208751172
2020-06-13,22.2246326046388,22.7567957994883
2020-06-14,23.2756761155927,23.8940994696944
2020-06-14,23.2756761155927,23.192582437627
2020-06-14,22.6158315756023,23.8940994696944
2020-06-14,22.6158315756023,23.192582437627
2020-06-15,23.2543331897862,23.8204151566607
2020-06-15,23.2543331897862,22.9543493054256
2020-06-15,22.4460299153047,23.8204151566607
2020-06-15,22.4460299153047,22.9543493054256
2020-06-16,21.9936453566072,22.5755833495097
2020-06-16,21.9936453566072,21.5583418954639
2020-06-16,20.8456416210855,22.5755833495097
2020-06-16,20.8456416210855,21.5583418954639
2020-06-17,20.1947170347862,21.0202845176463
2020-06-17,20.1947170347862,19.5757764260711
2020-06-17,18.4495160071936,21.0202845176463
2020-06-17,18.4495160071936,19.5757764260711
2020-06-18,18.2231624512777,19.3443304684908
2020-06-18,18.2231624512777,19.0165226756606
2020-06-18,17.5042032311483,19.3443304684908
2020-06-18,17.5042032311483,19.0165226756606
2020-06-19,18.1802084558548,19.942590213679
2020-06-19,18.1802084558548,19.3465673372927
2020-06-19,17.5586540335655,19.942590213679
2020-06-19,17.5586540335655,19.3465673372927
2020-06-20,18.2521069186193,20.1852481202863
2020-06-20,18.2521069186193,19.4407298364795
2020-06-20,17.5438010199539,20.1852481202863
2020-06-20,17.5438010199539,19.4407298364795
2020-06-21,19.4421810245382,21.4003449989539
2020-06-21,19.4421810245382,20.3849220008163
2020-06-21,18.5774349509809,21.4003449989539
2020-06-21,18.5774349509809,20.3849220008163
2020-06-22,20.2004554522161,21.9455090107504
2020-06-22,20.2004554522161,21.3900232288129
2020-06-22,19.6878618111933,21.9455090107504
2020-06-22,19.6878618111933,21.3900232288129
2020-06-23,21.1873397330368,22.9221633402819
2020-06-23,21.1873397330368,21.9074315107756
2020-06-23,20.3354768085232,22.9221633402819
2020-06-23,20.3354768085232,21.9074315107756
2020-06-24,21.2660805573915,22.9302581840042
2020-06-24,21.2660805573915,21.923409578509
2020-06-24,20.5398813896589,22.9302581840042
2020-06-24,20.5398813896589,21.923409578509
2020-06-25,21.0094981912758,22.4832256501009
2020-06-25,21.0094981912758,21.65148869871
2020-06-25,20.2510139305509,22.4832256501009
2020-06-25,20.2510139305509,21.65148869871
2020-06-26,21.5650001543591,22.8463381185132
2020-06-26,21.5650001543591,21.8511823076523
2020-06-26,20.5597634657917,22.8463381185132
2020-06-26,20.5597634657917,21.8511823076523
2020-06-27,22.0379553136636,23.2777818964438
2020-06-27,22.0379553136636,22.2236934992407
2020-06-27,21.0615408578738,23.2777818964438
2020-06-27,21.0615408578738,22.2236934992407
2020-06-28,22.5594006071431,23.7592444495423
2020-06-28,22.5594006071431,23.0439181739509
2020-06-28,22.0475604985254,23.7592444495423
2020-06-28,22.0475604985254,23.0439181739509
2020-06-29,22.61988323902,23.5360587056236
2020-06-29,22.61988323902,22.8455697222261
2020-06-29,21.9019718910847,23.5360587056236
2020-06-29,21.9019718910847,22.8455697222261
2020-06-30,23.7098717237327,24.3458685625937
2020-06-30,23.7098717237327,23.593736190331
2020-06-30,22.8268438304199,24.3458685625937
2020-06-30,22.8268438304199,23.593736190331
2020-07-01,23.9749693932121,24.8708526484292
2020-07-01,23.9749693932121,24.0619421181878
2020-07-01,23.3676405886106,24.8708526484292
2020-07-01,23.3676405886106,24.0619421181878
2020-07-02,25.3539198505134,25.8889577260486
2020-07-02,25.3539198505134,24.9888296224265
2020-07-02,24.4123627047937,25.8889577260486
2020-07-02,24.4123627047937,24.9888296224265
2020-07-03,25.6949433256923,26.322779107617
